2018-12-09	8ad8c18358881c1f01588b6caf2417d3	金顶街店	9f5002570ce84b7a80d79eb822eec8c5	2018-12-09 15:22:11.0	15:19:12	success	7fe26503b19b36722e71b23f9aa6c501	安心合作社北京仓店	日用百货	138.5	138.5	\N	2018-12-09 15:23:39.0	c0710fb0b8f34e079f2f415fd9d22086	1db8114e6c1442184a0a98975f9ad962	心相印卫生湿巾10片独立装
2018-12-09	00000000000000000000000000000072	北太平庄店	cde00877af2c4a2fbfd54cdd1aadf42f	2018-12-09 16:10:30.0	16:10:12	cancel	00000000000000000000000000000127	衣物专业清洗	洗衣	72	72	\N	\N	1fc09dfba03347078f763ab3e80003bf	1f916d2ace5de76f81b25147ddb08983	【特惠】羽绒服/棉服（长）清洗
2018-12-09	8ad8c18358881c1f01588b6caf2417d3	金顶街店	9f5002570ce84b7a80d79eb822eec8c5	2018-12-09 17:06:35.0	15:19:12	success	7fe26503b19b36722e71b23f9aa6c501	安心合作社北京仓店	日用百货	43.8	43.8	\N	2018-12-09 18:31:15.0	0d67ffac04d444e1b871c5ed9a63677f	2851b58260ce82c911ca16fd9dac2687	林地散养柴鸡蛋24枚（约1150g）
2018-12-09	8ad8c18358881c1f01588b6caf2417d3	金顶街店	9f5002570ce84b7a80d79eb822eec8c5	2018-12-09 17:15:44.0	15:19:12	success	7fe26503b19b36722e71b23f9aa6c501	安心合作社北京仓店	日用百货	61.2	61.2	\N	2018-12-09 18:04:38.0	99a99e2ce670474d98c97ed63f885c87	64f758e32ef9b1396e46c5a9df09a7d4	波力烧海苔1*24*27g
2018-12-09	8ad8c18358881c1f01588b6caf2417d3	金顶街店	9f5002570ce84b7a80d79eb822eec8c5	2018-12-09 17:15:44.0	15:19:12	success	7fe26503b19b36722e71b23f9aa6c501	安心合作社北京仓店	日用百货	61.2	61.2	\N	2018-12-09 18:04:38.0	99a99e2ce670474d98c97ed63f885c87	a58b68e7ed65fb335695da0b10470426	美汁源果粒橙1.25l
2018-12-09	8ad8c18358881c1f01588b6caf2417d3	金顶街店	9f5002570ce84b7a80d79eb822eec8c5	2018-12-09 17:15:44.0	15:19:12	success	7fe26503b19b36722e71b23f9aa6c501	安心合作社北京仓店	日用百货	61.2	61.2	\N	2018-12-09 18:04:38.0	99a99e2ce670474d98c97ed63f885c87	ff2091192da04d15c09bc3a87be58513	青岛啤酒经典10度罐装500ml
2018-12-09	8ad8c18358881c1f01588b6caf2417d3	金顶街店	9f5002570ce84b7a80d79eb822eec8c5	2018-12-09 17:15:44.0	15:19:12	success	7fe26503b19b36722e71b23f9aa6c501	安心合作社北京仓店	日用百货	61.2	61.2	\N	2018-12-09 18:04:38.0	99a99e2ce670474d98c97ed63f885c87	7b1ff93fbb7223bd08678fd2ddee0fa0	大宝SOD蛋白蜜100ml
2018-12-09	8ad8c18358881c1f01588b6caf2417d3	金顶街店	9f5002570ce84b7a80d79eb822eec8c5	2018-12-09 17:15:44.0	15:19:12	success	7fe26503b19b36722e71b23f9aa6c501	安心合作社北京仓店	日用百货	61.2	61.2	\N	2018-12-09 18:04:38.0	99a99e2ce670474d98c97ed63f885c87	078a58e2cee7b950f5f6b00607e73702	德芙丝滑牛奶巧克力43g
2018-12-09	8ad8c18358881c1f01588b6caf2417d3	金顶街店	9f5002570ce84b7a80d79eb822eec8c5	2018-12-09 17:15:44.0	15:19:12	success	7fe26503b19b36722e71b23f9aa6c501	安心合作社北京仓店	日用百货	61.2	61.2	\N	2018-12-09 18:04:38.0	99a99e2ce670474d98c97ed63f885c87	2974364eadd1651156d976ca442eda8e	农夫山泉天然矿泉水550ml
2018-12-09	8ad8c18358881c1f01588b6caf2417d3	金顶街店	9f5002570ce84b7a80d79eb822eec8c5	2018-12-09 17:15:44.0	15:19:12	success	7fe26503b19b36722e71b23f9aa6c501	安心合作社北京仓店	日用百货	61.2	61.2	\N	2018-12-09 18:04:38.0	99a99e2ce670474d98c97ed63f885c87	05a6d5aa3bbfe933ca01d613649da6b8	上好佳芝士条40g
